id,sentiment
20080,positive
19065,positive
28006,positive
16818,positive
3326,positive
4694,positive
674,positive
11548,positive
26613,positive
14638,positive
31751,positive
16503,positive
48518,positive
46318,positive
34341,positive
18100,positive
43614,positive
8284,positive
31316,positive
31300,positive
3917,positive
13787,positive
1183,positive
8154,positive
30541,positive
47814,positive
31866,positive
43306,positive
8157,positive
46644,positive
45292,positive
5318,positive
5837,positive
1510,positive
6322,positive
43611,positive
24030,positive
23949,positive
38180,positive
29901,positive
22606,positive
19501,positive
37935,positive
35594,positive
15619,positive
18817,positive
4526,positive
2363,positive
35207,positive
18692,positive
42060,positive
46993,positive
17932,positive
12886,positive
12059,positive
15039,positive
22402,positive
31,positive
1802,positive
28188,positive
13039,positive
7632,positive
30724,positive
14923,positive
45624,positive
40410,positive
20989,positive
37825,positive
41663,positive
45506,positive
45709,positive
43442,positive
34444,positive
25386,positive
37111,positive
31293,positive
46350,positive
41415,positive
11690,positive
27798,positive
23359,positive
5725,positive
29519,positive
41651,positive
33741,positive
46729,positive
18821,positive
42816,positive
48789,positive
27715,positive
11635,positive
9569,positive
15832,positive
10707,positive
37652,positive
28256,positive
727,positive
23080,positive
32368,positive
13848,positive
19994,positive
38254,positive
1293,positive
32013,positive
254,positive
13602,positive
11984,positive
22861,positive
28461,positive
33311,positive
17135,positive
14274,positive
42551,positive
28722,positive
45632,positive
48489,positive
40100,positive
43314,positive
44303,positive
23165,positive
18180,positive
14251,positive
6862,positive
37259,positive
6065,positive
37666,positive
5000,positive
5620,positive
31709,positive
35432,positive
17092,positive
7591,positive
18507,positive
18587,positive
35066,positive
36403,positive
44432,positive
28653,positive
2710,positive
20942,positive
32676,positive
49659,positive
8536,positive
6523,positive
10023,positive
31032,positive
29905,positive
47409,positive
30744,positive
23413,positive
45835,positive
9303,positive
29877,positive
40739,positive
16565,positive
13215,positive
25022,positive
21186,positive
3873,positive
27813,positive
26579,positive
666,positive
22602,positive
35043,positive
9248,positive
29849,positive
35206,positive
9859,positive
46432,positive
15661,positive
14910,positive
15874,positive
20366,positive
44724,positive
22255,positive
33744,positive
27015,positive
35631,positive
47914,positive
21717,positive
37075,positive
32346,positive
19229,positive
46472,positive
13463,positive
20364,positive
28551,positive
31811,positive
48612,positive
32189,positive
30627,positive
30102,positive
39805,positive
36555,positive
1108,positive
23849,positive
10643,positive
42727,positive
47003,positive
45457,positive
15133,positive
47231,positive
45689,positive
19206,positive
39104,positive
21097,positive
11687,positive
43207,positive
6655,positive
39963,positive
12257,positive
10717,positive
48280,positive
18833,positive
15642,positive
7961,positive
15590,positive
8831,positive
17760,positive
11382,positive
7683,positive
33053,positive
40140,positive
30671,positive
21453,positive
16586,positive
31219,positive
8279,positive
39810,positive
21921,positive
20007,positive
2087,positive
34046,positive
27751,positive
40472,positive
29674,positive
30269,positive
25939,positive
483,positive
35381,positive
8130,positive
18543,positive
43573,positive
24031,positive
49419,positive
1806,positive
15501,positive
26314,positive
38582,positive
25871,positive
4552,positive
26845,positive
19767,positive
32255,positive
24770,positive
36832,positive
33599,positive
20829,positive
23191,positive
15662,positive
12281,positive
20119,positive
36408,positive
13375,positive
22112,positive
47691,positive
8540,positive
44268,positive
48101,positive
33111,positive
40862,positive
43409,positive
38364,positive
5407,positive
14467,positive
48451,positive
2860,positive
12879,positive
13935,positive
42484,positive
15494,positive
33942,positive
47229,positive
34815,positive
23188,positive
879,positive
35664,positive
15186,positive
37079,positive
12743,positive
25295,positive
11586,positive
20247,positive
10407,positive
17316,positive
43604,positive
32679,positive
43727,positive
23351,positive
15868,positive
18138,positive
22599,positive
10992,positive
14365,positive
34365,positive
35753,positive
24090,positive
30861,positive
45904,positive
715,positive
33862,positive
8783,positive
17000,positive
36900,positive
1796,positive
29839,positive
36793,positive
36077,positive
20257,positive
2080,positive
43588,positive
41305,positive
35815,positive
8254,positive
49789,positive
24966,positive
34141,positive
3997,positive
34393,positive
42302,positive
14583,positive
40619,positive
41218,positive
7115,positive
5547,positive
36690,positive
46285,positive
2912,positive
30611,positive
26178,positive
40763,positive
15841,positive
39392,positive
34920,positive
12341,positive
28985,positive
46507,positive
2654,positive
28651,positive
12095,positive
32525,positive
32052,positive
23065,positive
16129,positive
8433,positive
44194,positive
17682,positive
23545,positive
18489,positive
13072,positive
26708,positive
34936,positive
1828,positive
24617,positive
38022,positive
4504,positive
26277,positive
14011,positive
41470,positive
42646,positive
6642,positive
21211,positive
6531,positive
16513,positive
1419,positive
19769,positive
18445,positive
3883,positive
28208,positive
35435,positive
21058,positive
21923,positive
8179,positive
41819,positive
38907,positive
13445,positive
13887,positive
9164,positive
8247,positive
44831,positive
11908,positive
40863,positive
35632,positive
44776,positive
10156,positive
24437,positive
8653,positive
28260,positive
48010,positive
17067,positive
24378,positive
9263,positive
40362,positive
40350,positive
35413,positive
9585,positive
2148,positive
37973,positive
15288,positive
18627,positive
12158,positive
1200,positive
30951,positive
39985,positive
24048,positive
1754,positive
44898,positive
44992,positive
4209,positive
23539,positive
11782,positive
11674,positive
6819,positive
3729,positive
43649,positive
31351,positive
8520,positive
38966,positive
8805,positive
27829,positive
42869,positive
11495,positive
14257,positive
10927,positive
27847,positive
13380,positive
16219,positive
28824,positive
47425,positive
34511,positive
23401,positive
48986,positive
7504,positive
35922,positive
30932,positive
31390,positive
3383,positive
40887,positive
21702,positive
16479,positive
6681,positive
36177,positive
30641,positive
46160,positive
17379,positive
3524,positive
29801,positive
27691,positive
12040,positive
49900,positive
3640,positive
18063,positive
4783,positive
25486,positive
8908,positive
37177,positive
7307,positive
12966,positive
48114,positive
14437,positive
15053,positive
5834,positive
25059,positive
27155,positive
10543,positive
7313,positive
17610,positive
20027,positive
1757,positive
35833,positive
41227,positive
12196,positive
27173,positive
34558,positive
38962,positive
31796,positive
17325,positive
15839,positive
46280,positive
11121,positive
36670,positive
2589,positive
13435,positive
38177,positive
4244,positive
36691,positive
42962,positive
17832,positive
20921,positive
9389,positive
27073,positive
13519,positive
30086,positive
1081,positive
38921,positive
33736,positive
14072,positive
36504,positive
4016,positive
37592,positive
9687,positive
6576,positive
15218,positive
19659,positive
27117,positive
38919,positive
29906,positive
46576,positive
8210,positive
4979,positive
44646,positive
32686,positive
6866,positive
49103,positive
22338,positive
48047,positive
34400,positive
17328,positive
31777,positive
10786,positive
15932,positive
7989,positive
49442,positive
32744,positive
32828,positive
22874,positive
49866,positive
28760,positive
12038,positive
5023,positive
14218,positive
20178,positive
25090,positive
28555,positive
22226,positive
35166,positive
4781,positive
23402,positive
43183,positive
10791,positive
1911,positive
3968,positive
17246,positive
46243,positive
22472,positive
24313,positive
49279,positive
13184,positive
40714,positive
19921,positive
16252,positive
12142,positive
15931,positive
7742,positive
20394,positive
42350,positive
15507,positive
16762,positive
6781,positive
40817,positive
22692,positive
34366,positive
2673,positive
11547,positive
27131,positive
30618,positive
18562,positive
29170,positive
2687,positive
19429,positive
17010,positive
6321,positive
5601,positive
29139,positive
45831,positive
23620,positive
9818,positive
24486,positive
25405,positive
19647,positive
17883,positive
37431,positive
44302,positive
35120,positive
1560,positive
4784,positive
24755,positive
45725,positive
12509,positive
5585,positive
2670,positive
26267,positive
15459,positive
25925,positive
20109,positive
20681,positive
5389,positive
9020,positive
16326,positive
35157,positive
12645,positive
43342,positive
37687,positive
25348,positive
23349,positive
25607,positive
44854,positive
21025,positive
35598,positive
28394,positive
17717,positive
20059,positive
31999,positive
27725,positive
321,positive
19042,positive
40748,positive
48820,positive
24754,positive
13390,positive
1836,positive
42744,positive
21683,positive
36801,positive
507,positive
6726,positive
39353,positive
34642,positive
1070,positive
41863,positive
10491,positive
6510,positive
23961,positive
40770,positive
38408,positive
10898,positive
3246,positive
45598,positive
11020,positive
17054,positive
12169,positive
32865,positive
42404,positive
9683,positive
9483,positive
23694,positive
24705,positive
35164,positive
29737,positive
15080,positive
37762,positive
44229,positive
3028,positive
46888,positive
40839,positive
7217,positive
41069,positive
31552,positive
3118,positive
33834,positive
44132,positive
7407,positive
40824,positive
1538,positive
35684,positive
49677,positive
32845,positive
30426,positive
7187,positive
835,positive
32801,positive
14414,positive
32614,positive
17733,positive
21081,positive
29653,positive
21027,positive
14323,positive
29954,positive
20417,positive
3595,positive
39611,positive
9634,positive
35402,positive
12011,positive
20895,positive
38163,positive
14490,positive
43143,positive
14778,positive
24325,positive
19891,positive
28926,positive
14113,positive
20690,positive
40184,positive
5835,positive
39953,positive
33623,positive
14509,positive
26221,positive
20444,positive
3748,positive
1427,positive
8424,positive
45625,positive
32704,positive
38247,positive
23274,positive
28769,positive
29386,positive
8056,positive
10314,positive
4031,positive
35925,positive
20716,positive
11014,positive
48979,positive
12935,positive
45906,positive
39009,positive
2431,positive
23339,positive
1585,positive
24135,positive
20437,positive
11339,positive
9531,positive
16013,positive
39058,positive
29103,positive
24704,positive
21778,positive
49511,positive
17744,positive
25299,positive
25269,positive
30802,positive
38724,positive
36639,positive
4154,positive
37832,positive
36320,positive
14261,positive
43115,positive
40959,positive
13407,positive
40509,positive
10123,positive
10460,positive
43309,positive
43815,positive
8963,positive
1778,positive
40548,positive
23227,positive
14091,positive
45808,positive
42764,positive
41758,positive
47777,positive
40378,positive
12419,positive
42608,positive
37948,positive
6972,positive
48832,positive
20164,positive
30417,positive
4811,positive
46078,positive
9397,positive
38112,positive
15373,positive
5083,positive
13437,positive
11696,positive
27769,positive
31440,positive
25860,positive
20352,positive
27293,positive
41605,positive
28246,positive
47161,positive
49620,positive
12346,positive
44782,positive
14772,positive
46403,positive
7133,positive
44817,positive
34147,positive
35266,positive
16280,positive
12192,positive
35950,positive
18450,positive
8721,positive
30566,positive
13511,positive
33389,positive
11788,positive
49529,positive
48175,positive
25444,positive
37372,positive
40161,positive
25156,positive
22308,positive
422,positive
34730,positive
48111,positive
11623,positive
25901,positive
18722,positive
36409,positive
20469,positive
23313,positive
32661,positive
16869,positive
11111,positive
3775,positive
3436,positive
40189,positive
29272,positive
25027,positive
24110,positive
10683,positive
8969,positive
48931,positive
38999,positive
20199,positive
41065,positive
6079,positive
44534,positive
8875,positive
1951,positive
49710,positive
32158,positive
35676,positive
18530,positive
4072,positive
47489,positive
23048,positive
34232,positive
21758,positive
37901,positive
30785,positive
19107,positive
36810,positive
14028,positive
16805,positive
16740,positive
4428,positive
30412,positive
16883,positive
27541,positive
49893,positive
10590,positive
318,positive
14927,positive
8371,positive
18164,positive
1276,positive
28341,positive
34981,positive
27355,positive
12338,positive
23613,positive
5469,positive
13814,positive
7534,positive
12860,positive
36716,positive
47806,positive
9009,positive
4075,positive
5550,positive
26633,positive
25656,positive
23839,positive
44719,positive
31566,positive
12716,positive
7390,positive
48791,positive
8084,positive
30446,positive
1934,positive
45435,positive
12172,positive
2768,positive
30569,positive
183,positive
43496,positive
40358,positive
22988,positive
33574,positive
16149,positive
35078,positive
4928,positive
10446,positive
37073,positive
40035,positive
23649,positive
3219,positive
4045,positive
42884,positive
8829,positive
49040,positive
41841,positive
32777,positive
38609,positive
23424,positive
4117,positive
37662,positive
33223,positive
22083,positive
38647,positive
13827,positive
2191,positive
31239,positive
32756,positive
35091,positive
31385,positive
27132,positive
2228,positive
16426,positive
11762,positive
34001,positive
28357,positive
33958,positive
39933,positive
11692,positive
23312,positive
778,positive
5998,positive
48521,positive
21508,positive
18023,positive
21147,positive
5659,positive
33398,positive
9961,positive
27593,positive
3126,positive
36781,positive
7420,positive
40268,positive
39750,positive
20268,positive
40792,positive
46557,positive
40428,positive
5056,positive
17418,positive
45950,positive
41094,positive
9527,positive
12623,positive
16286,positive
48240,positive
45468,positive
43953,positive
24209,positive
37440,positive
36211,positive
45845,positive
30344,positive
21117,positive
37873,positive
5718,positive
23933,positive
4152,positive
19922,positive
25930,positive
8504,positive
36267,positive
36771,positive
19829,positive
24035,positive
36820,positive
35976,positive
32299,positive
44322,positive
8479,positive
7355,positive
46793,positive
28257,positive
1101,positive
46363,positive
22358,positive
15806,positive
13265,positive
9869,positive
14466,positive
11724,positive
7003,positive
17793,positive
16773,positive
23908,positive
33578,positive
4386,positive
37294,positive
7699,positive
31155,positive
33169,positive
4833,positive
37900,positive
4269,positive
7564,positive
39283,positive
17514,positive
33726,positive
21072,positive
35696,positive
19057,positive
32218,positive
25425,positive
45487,positive
21640,positive
41197,positive
30930,positive
31669,positive
34610,positive
7038,positive
27413,positive
8738,positive
23605,positive
20778,positive
987,positive
16662,positive
20491,positive
5974,positive
38700,positive
34137,positive
32564,positive
10653,positive
42187,positive
37869,positive
30193,positive
42095,positive
46502,positive
1832,positive
33827,positive
44030,positive
35588,positive
2894,positive
25523,positive
5885,positive
280,positive
34499,positive
15400,positive
32302,positive
10414,positive
44277,positive
18230,positive
16995,positive
29143,positive
22663,positive
5722,positive
9708,positive
39301,positive
9714,positive
14145,positive
9844,positive
42059,positive
31971,positive
18242,positive
14868,positive
7602,positive
20008,positive
9007,positive
47360,positive
46495,positive
44299,positive
14925,positive
41331,positive
30832,positive
47427,positive
4225,positive
47120,positive
46892,positive
34017,positive
39829,positive
2750,positive
5658,positive
32061,positive
14464,positive
5899,positive
1651,positive
13782,positive
29077,positive
43030,positive
49598,positive
43576,positive
35995,positive
43575,positive
29279,positive
5772,positive
48944,positive
35748,positive
23813,positive
18955,positive
10621,positive
41026,positive
45208,positive
15144,positive
20682,positive
43992,positive
9018,positive
34523,positive
7696,positive
48639,positive
31779,positive
38641,positive
45316,positive
12209,positive
8089,positive
663,positive
16159,positive
5061,positive
39765,positive
31615,positive
10059,positive
22553,positive
28070,positive
2447,positive
20867,positive
5252,positive
6829,positive
25192,positive
11445,positive
32827,positive
19723,positive
36460,positive
32747,positive
31325,positive
20694,positive
49026,positive
19882,positive
18291,positive
15693,positive
47042,positive
30760,positive
22166,positive
4071,positive
36218,positive
33442,positive
24391,positive
37365,positive
5210,positive
16626,positive
15169,positive
35968,positive
1327,positive
44077,positive
49444,positive
49053,positive
16689,positive
26431,positive
15261,positive
40227,positive
12199,positive
1060,positive
42754,positive
29850,positive
10292,positive
33465,positive
49614,positive
20353,positive
20608,positive
29206,positive
6513,positive
5809,positive
38630,positive
19416,positive
11039,positive
5555,positive
31820,positive
37528,positive
10342,positive
46413,positive
32244,positive
38551,positive
30036,positive
25796,positive
35788,positive
40686,positive
23578,positive
48469,positive
16741,positive
8967,positive
44842,positive
29496,positive
19954,positive
2715,positive
42682,positive
7899,positive
9239,positive
6948,positive
18430,positive
47208,positive
2641,positive
38390,positive
41199,positive
24991,positive
13080,positive
36334,positive
12205,positive
48535,positive
26342,positive
48004,positive
20828,positive
15818,positive
42339,positive
24220,positive
36866,positive
38235,positive
23047,positive
23293,positive
16921,positive
3829,positive
45151,positive
3200,positive
43041,positive
20126,positive
38680,positive
39251,positive
27991,positive
47505,positive
11767,positive
34993,positive
47096,positive
41943,positive
11147,positive
13680,positive
34206,positive
6225,positive
28149,positive
4094,positive
15801,positive
44043,positive
2208,positive
22716,positive
23597,positive
46019,positive
28059,positive
5029,positive
33909,positive
29992,positive
21617,positive
4505,positive
24689,positive
2634,positive
13497,positive
40185,positive
4756,positive
29542,positive
3036,positive
30563,positive
13494,positive
45768,positive
5431,positive
10421,positive
33627,positive
7098,positive
43428,positive
47518,positive
37024,positive
38663,positive
8796,positive
26258,positive
17386,positive
28306,positive
35870,positive
7233,positive
18444,positive
20158,positive
38443,positive
11665,positive
17223,positive
9757,positive
19803,positive
3183,positive
3896,positive
31195,positive
44648,positive
9392,positive
28930,positive
10731,positive
3458,positive
968,positive
31617,positive
28051,positive
49790,positive
27732,positive
31713,positive
39912,positive
39737,positive
21385,positive
27446,positive
39864,positive
42226,positive
36186,positive
47944,positive
8614,positive
5934,positive
40639,positive
21172,positive
36985,positive
48831,positive
23998,positive
7966,positive
22841,positive
16289,positive
18958,positive
46091,positive
3332,positive
14250,positive
46609,positive
47024,positive
45470,positive
40693,positive
40067,positive
5730,positive
26374,positive
30584,positive
31806,positive
41589,positive
26289,positive
10714,positive
26971,positive
6718,positive
27114,positive
42016,positive
11010,positive
17589,positive
36978,positive
4637,positive
15173,positive
34496,positive
26430,positive
10954,positive
977,positive
16779,positive
7155,positive
26362,positive
1758,positive
30927,positive
26765,positive
34554,positive
4693,positive
22391,positive
17097,positive
3257,positive
2865,positive
4164,positive
9290,positive
34796,positive
28512,positive
2143,positive
37304,positive
42789,positive
8741,positive
41164,positive
29370,positive
40858,positive
42398,positive
14163,positive
5166,positive
24390,positive
16346,positive
32998,positive
18195,positive
21140,positive
8768,positive
45317,positive
49018,positive
34538,positive
46981,positive
36439,positive
28621,positive
12755,positive
11390,positive
39818,positive
6885,positive
46826,positive
17019,positive
35240,positive
18654,positive
43117,positive
37397,positive
17868,positive
40653,positive
23182,positive
26,positive
24420,positive
44387,positive
7643,positive
13119,positive
39903,positive
46884,positive
182,positive
27538,positive
49171,positive
26388,positive
46512,positive
26932,positive
37405,positive
49295,positive
4724,positive
17255,positive
16087,positive
33071,positive
20925,positive
37847,positive
12869,positive
23294,positive
43346,positive
12328,positive
30290,positive
3361,positive
20670,positive
40208,positive
29287,positive
34931,positive
47252,positive
45778,positive
8436,positive
18828,positive
13682,positive
20924,positive
10138,positive
285,positive
30812,positive
39756,positive
16276,positive
4486,positive
47664,positive
46708,positive
46874,positive
40541,positive
30522,positive
12574,positive
14889,positive
35455,positive
48352,positive
20397,positive
27607,positive
19997,positive
42245,positive
1435,positive
26191,positive
42960,positive
11228,positive
27252,positive
13690,positive
25270,positive
40582,positive
19970,positive
30476,positive
26479,positive
23893,positive
28492,positive
32283,positive
26199,positive
47794,positive
38131,positive
39488,positive
49068,positive
23175,positive
24952,positive
5317,positive
24531,positive
22129,positive
10009,positive
5930,positive
25286,positive
13436,positive
19209,positive
45762,positive
32633,positive
44066,positive
13014,positive
40367,positive
11916,positive
28280,positive
34300,positive
6572,positive
20447,positive
12277,positive
16775,positive
7037,positive
13204,positive
27718,positive
30506,positive
9508,positive
32429,positive
10312,positive
2412,positive
3082,positive
10712,positive
12698,positive
49491,positive
13274,positive
7332,positive
43757,positive
19960,positive
19378,positive
22422,positive
19348,positive
35238,positive
17471,positive
41158,positive
47684,positive
4410,positive
23066,positive
29405,positive
15323,positive
26403,positive
12421,positive
20594,positive
25687,positive
47927,positive
12065,positive
4130,positive
9575,positive
39901,positive
5905,positive
45740,positive
19414,positive
29595,positive
48514,positive
8720,positive
18511,positive
16690,positive
45239,positive
14371,positive
39959,positive
14285,positive
7029,positive
41615,positive
28049,positive
23784,positive
39895,positive
11090,positive
11515,positive
17828,positive
35439,positive
4614,positive
6283,positive
33530,positive
27930,positive
40119,positive
44638,positive
35038,positive
41127,positive
13409,positive
10253,positive
23524,positive
5826,positive
37279,positive
3250,positive
39707,positive
17276,positive
41361,positive
40070,positive
37907,positive
22335,positive
41485,positive
20652,positive
41246,positive
35395,positive
13845,positive
42683,positive
20858,positive
1063,positive
24834,positive
11451,positive
1511,positive
23316,positive
22846,positive
31955,positive
14826,positive
48296,positive
15946,positive
16828,positive
19240,positive
26800,positive
14588,positive
22060,positive
46316,positive
25175,positive
34337,positive
33091,positive
44415,positive
42750,positive
42555,positive
8059,positive
28791,positive
35743,positive
32416,positive
40578,positive
11693,positive
27888,positive
2489,positive
2602,positive
30399,positive
11315,positive
29928,positive
38595,positive
41964,positive
41355,positive
19074,positive
13400,positive
39921,positive
11269,positive
7081,positive
39434,positive
4862,positive
21692,positive
38017,positive
20558,positive
10356,positive
22853,positive
3051,positive
30950,positive
28628,positive
37773,positive
24549,positive
46373,positive
3294,positive
47707,positive
42597,positive
12664,positive
12459,positive
23434,positive
12649,positive
1655,positive
42804,positive
8258,positive
43029,positive
22263,positive
44899,positive
1931,positive
22947,positive
6026,positive
45790,positive
4947,positive
32262,positive
12778,positive
4433,positive
47701,positive
42768,positive
46828,positive
24442,positive
39701,positive
31577,positive
1983,positive
22854,positive
49477,positive
44856,positive
47928,positive
3671,positive
26844,positive
217,positive
534,positive
25055,positive
11898,positive
28938,positive
33568,positive
21881,positive
26547,positive
43805,positive
17554,positive
40631,positive
5873,positive
28657,positive
48041,positive
34597,positive
27208,positive
7284,positive
39045,positive
44207,positive
39070,positive
2321,positive
49168,positive
35923,positive
43931,positive
15166,positive
35326,positive
7995,positive
36870,positive
33472,positive
30258,positive
19676,positive
40914,positive
13024,positive
42142,positive
5943,positive
31022,positive
13542,positive
31170,positive
4352,positive
19258,positive
3921,positive
6608,positive
8579,positive
24482,positive
1245,positive
19599,positive
45948,positive
49925,positive
4226,positive
43466,positive
21363,positive
28430,positive
30803,positive
22625,positive
470,positive
31707,positive
598,positive
38398,positive
18057,positive
3207,positive
13099,positive
18889,positive
7043,positive
22755,positive
14398,positive
10273,positive
5136,positive
801,positive
38341,positive
31307,positive
11956,positive
15866,positive
14951,positive
3770,positive
41965,positive
26994,positive
42752,positive
40806,positive
27576,positive
28879,positive
15886,positive
6593,positive
12834,positive
38833,positive
8137,positive
654,positive
22821,positive
31350,positive
10373,positive
49180,positive
19039,positive
40773,positive
487,positive
20172,positive
2558,positive
20269,positive
34851,positive
21361,positive
18639,positive
29306,positive
42383,positive
21687,positive
32048,positive
25000,positive
21484,positive
21537,positive
2967,positive
12905,positive
24930,positive
44449,positive
42129,positive
40999,positive
7281,positive
17048,positive
44800,positive
17990,positive
42926,positive
19296,positive
14522,positive
41119,positive
49000,positive
37409,positive
9596,positive
25902,positive
13127,positive
28258,positive
45264,positive
30213,positive
27982,positive
6375,positive
17081,positive
40464,positive
15948,positive
48015,positive
8544,positive
12762,positive
49501,positive
33812,positive
19204,positive
10492,positive
15142,positive
12826,positive
15225,positive
39711,positive
41921,positive
279,positive
26949,positive
45576,positive
28423,positive
1726,positive
8662,positive
48664,positive
13133,positive
33889,positive
15098,positive
2530,positive
5303,positive
28500,positive
20129,positive
47443,positive
37668,positive
9008,positive
37732,positive
24773,positive
37818,positive
33199,positive
39547,positive
27862,positive
25782,positive
3029,positive
30510,positive
48384,positive
11160,positive
27896,positive
39852,positive
11679,positive
15790,positive
22430,positive
30765,positive
49822,positive
16982,positive
27794,positive
48256,positive
27789,positive
4938,positive
25785,positive
538,positive
49563,positive
4247,positive
19061,positive
27599,positive
16561,positive
24085,positive
38575,positive
17520,positive
31818,positive
17193,positive
35288,positive
41512,positive
8679,positive
23692,positive
16780,positive
46627,positive
218,positive
4468,positive
10280,positive
27212,positive
37351,positive
42026,positive
27215,positive
46332,positive
41388,positive
6254,positive
8904,positive
49067,positive
19749,positive
36560,positive
193,positive
27694,positive
5892,positive
14539,positive
36369,positive
48102,positive
44541,positive
31960,positive
46152,positive
5691,positive
33553,positive
34173,positive
18670,positive
9756,positive
44916,positive
32994,positive
29814,positive
48480,positive
6863,positive
34590,positive
18133,positive
17050,positive
47509,positive
36738,positive
49807,positive
6304,positive
48246,positive
18490,positive
3849,positive
17055,positive
14491,positive
17207,positive
45687,positive
4474,positive
8172,positive
10937,positive
35977,positive
5430,positive
28853,positive
38326,positive
48167,positive
27659,positive
42204,positive
13171,positive
41009,positive
40460,positive
31700,positive
32059,positive
39752,positive
7620,positive
45430,positive
34537,positive
35796,positive
47968,positive
31783,positive
34150,positive
1124,positive
15395,positive
8580,positive
40585,positive
37350,positive
13310,positive
4609,positive
25729,positive
9385,positive
31117,positive
37813,positive
3380,positive
13708,positive
47471,positive
40105,positive
48947,positive
43982,positive
21772,positive
29423,positive
43089,positive
27043,positive
10322,positive
22868,positive
14098,positive
26698,positive
29697,positive
3203,positive
39863,positive
20222,positive
13130,positive
10116,positive
12179,positive
21690,positive
2580,positive
8001,positive
27380,positive
3415,positive
25285,positive
33423,positive
32581,positive
24314,positive
40675,positive
43999,positive
45342,positive
48254,positive
4686,positive
40443,positive
30169,positive
35603,positive
12394,positive
43848,positive
42137,positive
23843,positive
41076,positive
20064,positive
38439,positive
26280,positive
49287,positive
25066,positive
31001,positive
19371,positive
18806,positive
34080,positive
35707,positive
42150,positive
23384,positive
31784,positive
3027,positive
42097,positive
12259,positive
40433,positive
32790,positive
33052,positive
13077,positive
39024,positive
36047,positive
47306,positive
44346,positive
12558,positive
12749,positive
41898,positive
16459,positive
28460,positive
36127,positive
27418,positive
5896,positive
46338,positive
11768,positive
28649,positive
454,positive
9698,positive
14857,positive
24985,positive
11856,positive
33024,positive
7818,positive
38049,positive
33031,positive
27836,positive
33275,positive
12734,positive
36111,positive
49174,positive
31208,positive
37615,positive
45257,positive
38695,positive
11307,positive
42617,positive
49847,positive
8312,positive
16629,positive
18585,positive
1237,positive
31602,positive
19006,positive
42045,positive
6236,positive
17705,positive
37865,positive
37061,positive
30249,positive
10901,positive
12854,positive
26563,positive
46222,positive
47130,positive
31580,positive
7934,positive
1562,positive
19291,positive
17585,positive
21039,positive
28426,positive
23414,positive
29655,positive
29445,positive
26108,positive
6560,positive
10126,positive
8718,positive
9914,positive
49522,positive
38056,positive
13663,positive
43345,positive
44022,positive
6528,positive
48023,positive
4405,positive
37807,positive
38281,positive
6004,positive
12763,positive
3779,positive
46027,positive
34039,positive
33017,positive
32519,positive
46755,positive
36187,positive
2058,positive
20515,positive
31006,positive
14646,positive
14236,positive
10408,positive
8627,positive
40677,positive
25566,positive
36143,positive
27456,positive
21962,positive
16229,positive
14221,positive
28654,positive
6738,positive
19247,positive
7268,positive
7902,positive
1199,positive
43511,positive
40269,positive
6153,positive
36349,positive
22650,positive
40861,positive
43236,positive
38718,positive
9536,positive
1112,positive
8139,positive
15216,positive
1470,positive
20459,positive
44025,positive
16532,positive
20665,positive
49662,positive
33307,positive
40716,positive
2850,positive
47056,positive
46565,positive
42565,positive
6075,positive
20733,positive
14197,positive
30405,positive
28509,positive
44833,positive
21809,positive
6151,positive
41835,positive
12887,positive
34476,positive
31654,positive
15655,positive
30026,positive
23124,positive
43590,positive
1148,positive
31727,positive
43593,positive
9742,positive
30495,positive
20212,positive
5705,positive
32450,positive
46268,positive
25897,positive
27980,positive
9295,positive
17982,positive
32702,positive
37600,positive
10926,positive
24839,positive
547,positive
2262,positive
46493,positive
19023,positive
39373,positive
5865,positive
17161,positive
38669,positive
21373,positive
1863,positive
38260,positive
49533,positive
27318,positive
8442,positive
44001,positive
12391,positive
38911,positive
16527,positive
39930,positive
48219,positive
38453,positive
4163,positive
20102,positive
36021,positive
46611,positive
18739,positive
28377,positive
11264,positive
9262,positive
21293,positive
44614,positive
22569,positive
1509,positive
11051,positive
5002,positive
6343,positive
29962,positive
2985,positive
6141,positive
15922,positive
9728,positive
38733,positive
18538,positive
40580,positive
14026,positive
3862,positive
26361,positive
42858,positive
7657,positive
44390,positive
32937,positive
16185,positive
41503,positive
22835,positive
8336,positive
28592,positive
48158,positive
42974,positive
16908,positive
12378,positive
28429,positive
44830,positive
10571,positive
27067,positive
49502,positive
21001,positive
43195,positive
28719,positive
7880,positive
49202,positive
27734,positive
39452,positive
9717,positive
8271,positive
27435,positive
12572,positive
726,positive
12875,positive
21288,positive
21558,positive
3993,positive
22272,positive
4185,positive
19548,positive
35360,positive
45165,positive
40836,positive
39798,positive
19686,positive
47444,positive
37401,positive
26046,positive
2150,positive
31983,positive
46306,positive
10677,positive
17499,positive
6899,positive
26461,positive
9079,positive
10252,positive
9411,positive
26060,positive
25549,positive
38933,positive
16577,positive
44708,positive
3480,positive
40860,positive
20497,positive
32991,positive
39418,positive
24833,positive
47592,positive
27281,positive
32924,positive
42011,positive
7425,positive
40093,positive
17222,positive
43140,positive
32605,positive
45566,positive
39606,positive
22826,positive
36659,positive
7595,positive
14350,positive
44870,positive
25146,positive
13089,positive
49162,positive
45908,positive
39950,positive
40973,positive
3171,positive
41474,positive
7041,positive
43019,positive
13269,positive
22101,positive
46370,positive
11392,positive
32955,positive
12185,positive
467,positive
14594,positive
15910,positive
9322,positive
46477,positive
